YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,NCHILD,NCHLT5,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,EDUC,EDUCD,EMPSTAT,EMPSTATD,INCWAGE,VETSTAT,VETSTATD,EDUCDC,HSDIP,COLDIP,WHITE,BLACK,HISPANIC,MARRIED,FEMALE,VET,HSDIP-EDUCDC,COLDIP-EDUCDC,AGESQ,INCWAGE_LOG
2022,202201,958017,2022001230621,18054.4,2022009580171,430336,1,4,16442.4,0,0,1,22,6,8,826,4,460,7,71,1,10,400,1,11,14.0,1,0,0,0,1,0,0,0,14.0,0.0,484,5.991464547107982
2022,202201,959468,2022001256203,33046.0,2022009594681,320736,1,2,35464.0,1,0,2,42,1,6,600,0,0,7,71,1,10,60000,1,11,14.0,1,0,0,0,0,1,1,0,14.0,0.0,1764,11.002099841204238
2022,202201,960757,2022001279464,6448.0,2022009607571,260036,1,1,6609.2,4,2,2,30,1,1,100,0,0,7,71,1,10,32000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,900,10.373491181781864
2022,202201,960757,2022001279464,6448.0,2022009607571,260036,1,2,12412.4,4,2,1,31,1,1,100,0,0,7,71,1,10,33000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,961,10.404262840448617
2022,202201,961080,2022001285266,14185.6,2022009610801,440836,1,5,7415.2,0,0,2,58,3,2,200,0,0,7,71,1,10,50000,1,11,14.0,1,0,0,1,0,0,1,0,14.0,0.0,3364,10.819778284410283
2022,202201,963820,2022001335137,10639.2,2022009638201,440436,1,1,10639.2,0,0,2,35,6,7,700,4,423,7,71,1,10,15000,1,11,14.0,1,0,0,0,1,0,1,0,14.0,0.0,1225,9.615805480084347
2022,202201,965916,2022001373458,37076.0,2022009659161,441436,1,1,37076.0,1,0,2,32,1,1,100,0,0,7,71,1,10,30100,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,1024,10.312280450736967
2022,202201,967366,2022001399870,4513.6,2022009673661,431236,1,1,4352.4,1,0,2,57,2,7,700,2,200,7,71,1,10,64000,1,11,14.0,1,0,0,0,1,1,1,0,14.0,0.0,3249,11.06663836234181
2022,202201,968011,2022001411038,4030.0,2022009680111,90136,1,1,4030.0,2,1,1,52,1,1,100,2,200,7,71,1,10,35400,1,11,14.0,1,0,1,0,1,1,0,0,14.0,0.0,2704,10.474467099121865
2022,202201,969140,2022001430945,36914.8,2022009691401,331136,1,2,44813.6,0,0,1,51,6,4,400,0,0,7,71,1,10,90000,1,11,14.0,1,0,0,0,0,0,0,0,14.0,0.0,2601,11.407564949312402
2022,202201,969301,2022001434060,36108.8,2022009693011,40236,1,3,36270.0,0,0,2,22,2,2,200,0,0,7,71,1,12,8000,1,11,14.0,1,0,0,1,0,1,1,0,14.0,0.0,484,8.987196820661973
2022,202201,970752,2022010020671,7415.2,2022009707521,500337,4,1,7415.2,0,0,1,22,6,1,100,0,0,7,71,1,14,30000,1,12,14.0,1,0,1,0,0,0,0,0,14.0,0.0,484,10.308952660644293
2022,202201,971558,2022010042094,7254.0,2022009715581,130137,4,1,7254.0,0,0,1,22,6,1,100,0,0,7,71,1,10,7200,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,484,8.881836305004146
2022,202201,971880,2022010050434,6770.4,2022009718801,500237,4,1,6770.4,0,0,1,25,6,1,100,0,0,7,71,1,14,24000,1,12,14.0,1,0,1,0,0,0,0,0,14.0,0.0,625,10.085809109330082
2022,202201,972847,2022010074713,11284.0,2022009728471,500237,4,1,11284.0,0,0,1,24,6,2,200,0,0,7,71,1,14,25000,1,12,14.0,1,0,0,1,0,0,0,0,14.0,0.0,576,10.126631103850338
2022,202201,974137,2022010109039,7576.4,2022009741371,230037,4,1,7576.4,0,0,1,23,6,2,200,0,0,7,71,1,10,31000,1,11,14.0,1,0,0,1,0,0,0,0,14.0,0.0,529,10.341742483467284
2022,202201,976232,2022010161041,7415.2,2022009762321,470137,4,1,7415.2,0,0,2,19,6,1,100,0,0,7,71,1,12,9000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,361,9.104979856318357
2022,202201,978167,2022000035138,14830.4,2022009781671,500137,1,1,14830.4,2,0,2,32,1,2,200,0,0,7,71,1,10,35000,1,11,14.0,1,0,0,1,0,1,1,0,14.0,0.0,1024,10.46310334047155
2022,202201,978328,2022000040116,10316.8,2022009783281,270037,1,1,10478.0,0,0,1,64,1,1,100,0,0,7,71,1,10,543000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,4096,13.204864598916073
2022,202201,979940,2022000092783,22406.8,2022009799401,340037,1,1,22406.8,0,0,1,50,4,7,700,2,200,7,71,1,10,35000,1,11,14.0,1,0,0,0,1,0,0,0,14.0,0.0,2500,10.46310334047155
2022,202201,982036,2022000161349,2901.6,2022009820361,210037,1,3,2740.4,0,0,1,24,6,7,700,1,100,7,71,1,10,23000,1,11,14.0,1,0,0,0,1,0,0,0,14.0,0.0,576,10.043249494911286
2022,202201,982680,2022000181769,9672.0,2022009826801,360037,1,1,9510.8,0,0,2,50,4,1,100,0,0,7,71,1,10,106000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,2500,11.571194373094205
2022,202201,984292,2022000233920,13863.2,2022009842921,210037,1,2,8704.8,0,0,2,22,6,1,100,0,0,7,71,1,10,20000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,484,9.903487552536127
2022,202201,984776,2022000248464,45297.2,2022009847761,210037,1,2,49004.8,0,0,1,52,1,1,100,0,0,7,71,1,10,65000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,2704,11.082142548877775
2022,202201,985098,2022000258224,12573.6,2022009850981,10037,1,2,15958.8,0,0,1,22,6,1,100,0,0,7,71,1,10,7600,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,484,8.935903526274423
2022,202201,985098,2022000258224,12573.6,2022009850981,10037,1,3,15797.6,0,0,1,21,6,1,100,0,0,7,71,1,10,8700,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,441,9.071078304642676
2022,202201,987678,2022000343643,34819.2,2022009876781,170437,1,2,41267.2,0,0,2,22,6,8,826,1,100,7,71,1,10,7000,1,11,14.0,1,0,0,0,1,0,1,0,14.0,0.0,484,8.85366542803745
2022,202201,987839,2022000348871,19827.6,2022009878391,150037,1,2,21762.0,0,0,2,22,6,1,100,0,0,7,71,1,10,500,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,484,6.214608098422191
2022,202201,988484,2022000369952,10639.2,2022009884841,500237,1,1,10639.2,0,0,2,53,1,1,100,0,0,7,71,1,10,52000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,2809,10.858998997563564
2022,202201,988484,2022000369952,10639.2,2022009884841,500237,1,2,10800.4,0,0,1,54,1,1,100,0,0,7,71,1,10,42000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,2916,10.645424897265505
2022,202201,988806,2022000381799,8543.6,2022009888061,360037,1,1,8704.8,0,0,2,55,6,1,100,0,0,7,71,1,10,40000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,3025,10.596634733096073
2022,202201,991385,2022000463796,8704.8,2022009913851,110137,1,3,8221.2,0,0,2,19,6,1,100,0,0,7,71,1,10,80,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,361,4.382026634673881
2022,202201,996221,2022000621612,18054.4,2022009962211,120137,1,2,26759.2,0,0,2,20,6,7,700,0,0,7,71,1,10,1000,1,11,14.0,1,0,0,0,0,0,1,0,14.0,0.0,400,6.907755278982137
2022,202201,997511,2022000663109,29660.8,2022009975111,310137,1,4,36270.0,0,0,1,21,6,1,100,0,0,7,71,1,10,600,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,441,6.396929655216146
2022,202201,998317,2022000690236,56903.6,2022009983171,90037,1,1,56742.4,2,1,2,28,6,2,200,0,0,7,71,1,10,30000,1,11,14.0,1,0,0,1,0,0,1,0,14.0,0.0,784,10.308952660644293
2022,202201,999284,2022000722989,10961.6,2022009992841,120437,1,2,12412.4,1,0,2,49,1,1,100,0,0,7,71,1,12,5500,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,2401,8.612503371220562
2022,202201,999606,2022000733304,10316.8,2022009996061,190037,1,3,21117.2,3,1,2,32,1,1,100,0,0,7,71,1,10,34000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,1024,10.4341158035983
2022,202201,1002508,2022000829326,4352.4,2022010025081,500237,1,2,4836.0,0,0,2,58,1,1,100,0,0,7,71,1,10,70000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,3364,11.156250521031495
2022,202201,1004442,2022000892627,39171.6,2022010044421,160037,1,1,39171.6,5,1,1,36,6,2,200,0,0,7,71,1,10,45000,1,11,14.0,1,0,0,1,0,0,0,0,14.0,0.0,1296,10.714417768752456
2022,202201,1004604,2022000898057,20794.8,2022010046041,430037,1,6,23374.0,2,0,2,43,1,1,100,0,0,7,71,1,10,28000,2,20,14.0,1,0,1,0,0,1,1,1,14.0,0.0,1849,10.239959789157341
2022,202201,1005571,2022000930141,25147.2,2022010055711,500137,1,1,24986.0,0,0,1,25,4,2,200,0,0,7,71,1,14,48000,1,12,14.0,1,0,0,1,0,0,0,0,14.0,0.0,625,10.778956289890028
2022,202201,1005571,2022000930141,25147.2,2022010055711,500137,1,2,18860.4,0,0,1,32,2,2,200,0,0,7,71,1,14,50000,1,12,14.0,1,0,0,1,0,1,0,0,14.0,0.0,1024,10.819778284410283
2022,202201,1007989,2022001007445,15475.2,2022010079891,270037,1,1,15475.2,2,0,1,28,1,1,100,0,0,7,71,1,10,65000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,784,11.082142548877775
2022,202201,1011213,2022001111002,9188.4,2022010112131,300237,1,1,9188.4,0,0,2,64,4,1,100,0,0,7,71,1,10,30000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,4096,10.308952660644293
2022,202201,1012664,2022001158708,7092.8,2022010126641,170437,1,2,2256.8,1,0,1,40,1,8,802,0,0,7,71,1,10,60000,1,11,14.0,1,0,0,0,0,1,0,0,14.0,0.0,1600,11.002099841204238
2022,202201,1014920,2022001230063,19827.6,2022010149201,350037,1,1,19827.6,1,0,2,42,4,1,100,0,0,7,71,1,10,24000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,1764,10.085809109330082
2022,202201,1015404,2022001246863,6609.2,2022010154041,410137,1,1,6609.2,1,0,2,48,4,1,100,0,0,7,71,1,10,60000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,2304,11.002099841204238
2022,202201,1016371,2022001277144,8221.2,2022010163711,230037,1,1,8382.4,0,0,2,44,6,1,100,0,0,7,71,1,10,28000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,1936,10.239959789157341
2022,202201,1017338,2022001308247,9672.0,2022010173381,500337,1,2,17732.0,2,0,1,38,1,1,100,0,0,7,71,1,14,50000,1,12,14.0,1,0,1,0,0,1,0,0,14.0,0.0,1444,10.819778284410283
2022,202201,1017500,2022001313893,11445.2,2022010175001,460137,1,1,11445.2,0,0,1,58,1,1,100,0,0,7,71,1,10,69000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,3364,11.141861783579396
2022,202201,1018950,2022001360448,9349.6,2022010189501,120137,1,1,9349.6,0,0,1,35,1,1,100,0,0,7,71,1,10,93000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,1225,11.440354772135393
2022,202201,1020240,2022001403409,42395.6,2022010202401,310137,1,1,42395.6,1,1,2,26,3,2,200,0,0,7,71,1,10,12000,1,11,14.0,1,0,0,1,0,0,1,0,14.0,0.0,676,9.392661928770137
2022,202201,1021207,2022001434278,23051.6,2022010212071,180337,1,1,23051.6,0,0,1,41,3,2,200,0,0,7,71,1,10,55000,1,11,14.0,1,0,0,1,0,0,0,0,14.0,0.0,1681,10.915088464214607
2022,202201,1022336,2022000142342,26598.0,2022010223361,60038,1,1,26598.0,0,0,2,22,6,1,100,0,0,7,71,1,10,5000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,484,8.517193191416238
2022,202201,1023142,2022000487345,6931.6,2022010231421,60038,1,1,6931.6,0,0,1,25,6,1,100,1,100,7,71,1,10,55000,1,11,14.0,1,0,1,0,1,0,0,0,14.0,0.0,625,10.915088464214607
2022,202201,1027010,2022010051798,6125.6,2022010270101,200039,4,1,6125.6,0,0,2,21,6,2,200,0,0,7,71,1,10,22500,1,11,14.0,1,0,0,1,0,0,1,0,14.0,0.0,441,10.021270588192511
2022,202201,1028139,2022010087400,2418.0,2022010281391,370139,4,1,2418.0,0,0,1,44,6,1,100,0,0,7,71,1,10,130,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,1936,4.867534450455582
2022,202201,1030073,2022010150156,5642.0,2022010300731,270339,4,1,5642.0,0,0,2,21,6,1,100,0,0,7,71,1,10,1500,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,441,7.313220387090301
2022,202201,1033136,2022000063049,34335.6,2022010331361,120439,1,1,34335.6,0,0,1,23,6,1,100,0,0,7,71,1,10,65000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,529,11.082142548877775
2022,202201,1034103,2022000091057,15797.6,2022010341031,70839,1,1,15636.4,1,0,2,43,4,2,200,0,0,7,71,1,10,20000,1,11,14.0,1,0,0,1,0,0,1,0,14.0,0.0,1849,9.903487552536127
2022,202201,1035070,2022000117642,9188.4,2022010350701,341039,1,1,9188.4,0,0,1,51,4,1,100,0,0,7,71,1,10,11000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,2601,9.305650551780507
2022,202201,1039423,2022000243922,31111.6,2022010394231,120239,1,1,31111.6,1,0,2,41,3,1,100,0,0,7,71,1,10,46000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,1681,10.736396675471232
2022,202201,1040229,2022000266007,15152.8,2022010402291,341139,1,2,15958.8,1,0,1,52,1,1,100,0,0,7,71,1,10,90000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,2704,11.407564949312402
2022,202201,1041196,2022000293719,7576.4,2022010411961,30139,1,1,7576.4,1,0,1,49,1,1,100,0,0,7,71,1,10,75000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,2401,11.225243392518447
2022,202201,1045226,2022000408807,7737.6,2022010452261,70839,1,1,7898.8,0,0,2,40,6,8,801,0,0,7,71,1,10,30000,1,11,14.0,1,0,0,0,0,0,1,0,14.0,0.0,1600,10.308952660644293
2022,202201,1047483,2022000471820,24824.8,2022010474831,120239,1,1,24824.8,2,0,1,36,1,1,100,0,0,7,71,1,10,99000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,1296,11.502875129116727
2022,202201,1053931,2022000662873,11767.6,2022010539311,70439,1,2,15314.0,2,0,2,47,1,1,100,0,0,7,71,1,10,38000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,2209,10.545341438708522
2022,202201,1057477,2022000764155,10800.4,2022010574771,130039,1,1,10639.2,0,0,1,36,1,1,100,0,0,7,71,1,10,48000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,1296,10.778956289890028
2022,202201,1058606,2022000798568,8060.0,2022010586061,80239,1,3,10639.2,0,0,2,21,6,1,100,0,0,7,71,1,10,5000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,441,8.517193191416238
2022,202201,1059412,2022000820121,20633.6,2022010594121,80139,1,1,20633.6,1,0,1,50,4,1,100,0,0,7,71,1,10,83000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,2500,11.326595886778735
2022,202201,1059734,2022000829304,2579.2,2022010597341,210039,1,2,3224.0,0,0,2,54,1,8,802,0,0,7,71,1,10,55000,2,20,14.0,1,0,0,0,0,1,1,1,14.0,0.0,2916,10.915088464214607
2022,202201,1060056,2022000837949,7737.6,2022010600561,60239,1,1,7898.8,4,1,1,59,4,8,802,2,200,7,71,1,10,30000,2,20,14.0,1,0,0,0,1,0,0,1,14.0,0.0,3481,10.308952660644293
2022,202201,1060540,2022000852066,3707.6,2022010605401,70639,1,2,2579.2,0,0,2,25,6,1,100,0,0,7,71,1,10,45000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,625,10.714417768752456
2022,202201,1061507,2022000878837,4513.6,2022010615071,220039,1,1,4513.6,3,0,2,36,1,1,100,0,0,7,71,1,10,55000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,1296,10.915088464214607
2022,202201,1062474,2022000907132,18376.8,2022010624741,340339,1,1,18376.8,2,0,2,48,4,1,100,0,0,7,71,1,10,130000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,2304,11.77528972943772
2022,202201,1064570,2022000969725,36753.6,2022010645701,60239,1,1,36592.4,1,1,2,26,1,5,500,0,0,7,71,1,14,50000,1,12,14.0,1,0,0,0,0,1,1,0,14.0,0.0,676,10.819778284410283
2022,202201,1065376,2022000993323,52228.8,2022010653761,340139,1,1,52067.6,2,0,2,44,6,2,200,0,0,7,71,1,10,60000,1,11,14.0,1,0,0,1,0,0,1,0,14.0,0.0,1936,11.002099841204238
2022,202201,1065537,2022000997883,11122.8,2022010655371,20039,1,1,11284.0,2,1,2,29,1,1,100,0,0,7,71,1,10,42000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,841,10.645424897265505
2022,202201,1065860,2022001006965,11928.8,2022010658601,470439,1,2,18215.6,3,0,1,45,1,1,100,0,0,7,71,1,10,498000,2,20,14.0,1,0,1,0,0,1,0,1,14.0,0.0,2025,13.11835535600679
2022,202201,1066182,2022001016366,9188.4,2022010661821,70639,1,1,9188.4,0,0,1,38,6,1,100,0,0,7,71,1,10,20000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,1444,9.903487552536127
2022,202201,1070373,2022001138055,23212.8,2022010703731,200039,1,2,17248.4,0,0,1,32,1,1,100,0,0,7,71,1,10,50000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,1024,10.819778284410283
2022,202201,1073920,2022001238194,15636.4,2022010739201,100239,1,1,15636.4,0,0,1,63,4,1,100,0,0,7,71,1,10,30000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,3969,10.308952660644293
2022,202201,1076499,2022001312334,6931.6,2022010764991,340939,1,1,7092.8,0,0,1,36,1,1,100,0,0,7,71,1,10,32000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,1296,10.373491181781864
2022,202201,1076821,2022001321588,52067.6,2022010768211,340439,1,1,52067.6,0,0,1,31,6,8,801,0,0,7,71,1,10,30000,1,11,14.0,1,0,0,0,0,0,0,0,14.0,0.0,961,10.308952660644293
2022,202201,1077950,2022001353222,25308.4,2022010779501,470239,1,2,26275.6,0,0,1,58,1,1,100,0,0,7,71,1,10,42000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,3364,10.645424897265505
2022,202201,1078917,2022001380954,30144.4,2022010789171,30139,1,1,30305.6,2,0,1,53,1,1,100,0,0,7,71,1,10,97000,2,20,14.0,1,0,1,0,0,1,0,1,14.0,0.0,2809,11.48246625748552
2022,202201,1081496,2022010021578,16926.0,2022010814961,2170040,4,1,16926.0,0,0,1,21,6,1,100,4,412,7,71,1,14,25000,1,12,14.0,1,0,1,0,1,0,0,0,14.0,0.0,441,10.126631103850338
2022,202201,1083914,2022000004934,4030.0,2022010839141,2170040,1,1,4191.2,0,0,2,37,6,1,100,0,0,7,71,1,10,42000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,1369,10.645424897265505
2022,202201,1086171,2022000217371,22084.4,2022010861711,2080540,1,1,22245.6,0,0,1,19,6,1,100,0,0,7,71,1,10,3000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,361,8.006367567650246
2022,202201,1089234,2022000502578,18699.2,2022010892341,2080340,1,1,18699.2,0,0,2,56,4,1,100,0,0,7,71,1,10,26000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,3136,10.165851817003619
2022,202201,1092135,2022000778102,13379.6,2022010921351,2200040,1,5,6931.6,0,0,1,23,6,8,826,1,100,7,71,1,10,15000,1,11,14.0,1,0,0,0,1,0,0,0,14.0,0.0,529,9.615805480084347
2022,202201,1095520,2022001112724,11284.0,2022010955201,2070040,1,4,20150.0,0,0,1,27,6,1,100,0,0,7,71,1,10,39000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,729,10.571316925111784
2022,202201,1096971,2022001247571,5480.8,2022010969711,2080240,1,1,5319.6,0,0,1,58,4,3,310,0,0,7,71,1,10,27000,2,20,14.0,1,0,0,0,0,0,0,1,14.0,0.0,3364,10.203592144986466
2022,202201,1099873,2022010061508,7576.4,2022010998731,30141,4,1,7576.4,0,0,2,18,6,1,100,0,0,7,71,1,10,5000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,324,8.517193191416238
2022,202201,1105837,2022000363759,15958.8,2022011058371,170241,1,1,15958.8,0,0,1,43,4,1,100,0,0,7,71,1,10,58000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,1849,10.968198289528557
2022,202201,1106160,2022000390319,58999.2,2022011061601,190041,1,1,58999.2,0,0,1,58,1,1,100,0,0,7,71,1,10,47000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,3364,10.757902880692196
2022,202201,1106321,2022000402830,9027.2,2022011063211,390341,1,2,12896.0,0,0,2,51,6,1,100,0,0,7,71,1,10,3000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,2601,8.006367567650246
2022,202201,1108578,2022000586486,4030.0,2022011085781,650141,1,1,4030.0,0,0,1,44,4,1,100,0,0,7,71,1,10,45000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,1936,10.714417768752456
2022,202201,1108739,2022000600146,2256.8,2022011087391,590141,1,1,2256.8,0,0,1,61,1,1,100,0,0,7,71,1,10,35400,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,3721,10.474467099121865
2022,202201,1108900,2022000613271,62223.2,2022011089001,710041,1,1,62062.0,1,1,1,32,4,1,100,0,0,7,71,1,10,40000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,1024,10.596634733096073
2022,202201,1112930,2022000945128,9994.4,2022011129301,50241,1,1,9994.4,0,0,2,55,4,1,100,0,0,7,71,1,10,100000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,3025,11.512925464970229
2022,202201,1113091,2022000958724,13057.2,2022011130911,511441,1,1,13218.4,0,0,2,21,6,1,100,0,0,7,71,1,10,100,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,441,4.605170185988092
2022,202201,1114220,2022001047146,17893.2,2022011142201,672141,1,2,15958.8,0,0,2,19,6,1,100,0,0,7,71,1,10,4500,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,361,8.411832675758411
2022,202201,1114864,2022001097494,7254.0,2022011148641,710041,1,2,7737.6,0,0,2,21,6,1,100,0,0,7,71,1,12,3000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,441,8.006367567650246
2022,202201,1115026,2022001111510,47392.8,2022011150261,50241,1,1,47392.8,1,0,2,56,4,1,100,0,0,7,71,1,10,45800,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,3136,10.732039370102276
2022,202201,1117444,2022001309796,21600.8,2022011174441,672141,1,2,24180.0,0,0,2,30,6,7,700,1,100,7,71,1,10,36000,1,11,14.0,1,0,0,0,1,0,1,0,14.0,0.0,900,10.491274217438248
2022,202201,1119378,2022010005946,7576.4,2022011193781,80242,4,1,7576.4,0,0,1,20,6,1,100,0,0,7,71,1,10,7000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,400,8.85366542803745
2022,202201,1121312,2022010049991,9510.8,2022011213121,170142,4,1,9510.8,0,0,1,22,6,1,100,0,0,7,71,1,10,10000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,484,9.210340371976184
2022,202201,1121474,2022010053435,2901.6,2022011214741,230142,4,1,2901.6,0,0,2,20,6,1,100,0,0,7,71,1,10,2700,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,400,7.90100705199242
2022,202201,1122118,2022010068128,15797.6,2022011221181,90042,4,1,15797.6,0,0,2,21,6,7,700,2,200,7,71,1,10,3900,1,11,14.0,1,0,0,0,1,0,1,0,14.0,0.0,441,8.268731832117737
2022,202201,1124536,2022010123554,19344.0,2022011245361,20042,4,1,19344.0,0,0,1,20,6,1,100,0,0,7,71,1,10,6000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,400,8.699514748210191
2022,202201,1124859,2022010131216,10800.4,2022011248591,290142,4,1,10800.4,0,0,1,20,6,7,700,4,498,7,71,1,10,4000,1,11,14.0,1,0,0,0,1,0,0,0,14.0,0.0,400,8.294049640102028
2022,202201,1127599,2022000013541,23535.2,2022011275991,190042,1,1,23535.2,0,0,1,21,6,1,100,0,0,7,71,1,10,14500,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,441,9.581903928408666
2022,202201,1130017,2022000076494,6448.0,2022011300171,80342,1,2,6448.0,0,0,1,52,1,1,100,0,0,7,71,1,10,45000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,2704,10.714417768752456
2022,202201,1132596,2022000144214,13218.4,2022011325961,301142,1,1,13057.2,0,0,2,62,5,1,100,0,0,7,71,1,10,5000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,3844,8.517193191416238
2022,202201,1134208,2022000188380,16926.0,2022011342081,350442,1,2,19344.0,0,0,1,51,1,1,100,0,0,7,71,1,10,127000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,2601,11.751942365440728
2022,202201,1135498,2022000223009,3062.8,2022011354981,110042,1,1,3062.8,0,0,2,65,1,1,100,0,0,7,71,1,10,71000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,4225,11.170435156023453
2022,202201,1136626,2022000254130,6931.6,2022011366261,240242,1,2,7737.6,2,0,1,54,4,1,100,0,0,7,71,1,10,54000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,2916,10.896739325546411
2022,202201,1138722,2022000310031,3224.0,2022011387221,201242,1,1,3224.0,5,0,2,41,1,1,100,0,0,7,71,1,10,17000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,1681,9.740968623038354
2022,202201,1142913,2022000424169,14185.6,2022011429131,20042,1,1,14346.8,1,0,1,41,1,1,100,0,0,7,71,1,10,89000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,1681,11.396391648714276
2022,202201,1144364,2022000462949,44491.2,2022011443641,270242,1,1,44491.2,1,0,2,39,1,9,904,2,200,7,71,1,10,63000,1,11,14.0,1,0,0,0,1,1,1,0,14.0,0.0,1521,11.05089000537367
2022,202201,1144364,2022000462949,44491.2,2022011443641,270242,1,2,58838.0,1,0,1,40,1,9,904,2,200,7,71,1,10,38000,1,11,14.0,1,0,0,0,1,1,0,0,14.0,0.0,1600,10.545341438708522
2022,202201,1148072,2022000563684,5480.8,2022011480721,100042,1,3,2095.6,0,0,2,19,6,1,100,0,0,7,71,1,10,18600,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,361,9.830916859701293
2022,202201,1152263,2022000678030,44330.0,2022011522631,30042,1,1,44330.0,4,0,1,40,1,1,100,0,0,7,71,1,10,14000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,1600,9.546812608597396
